"_id",associates,skill
5ad2f5c21603c8c2b311e8c3,"{c#=0.6858638743455497, sql=0.4712041884816754, windows=0.36649214659685864, agile=0.3507853403141361, javascript=0.31413612565445026, html=0.3036649214659686, asp.net=0.2879581151832461, sql server=0.2513089005235602, wcf=0.225130890052356, c++=0.2094240837696335}",wpf
5ad2f61e1603c8c2b311e8c4,"{big data=0.4019607843137255, python=0.3431372549019608, sql=0.28431372549019607, excel=0.21568627450980393, java=0.18627450980392157, agile=0.16666666666666666, tableau=0.10784313725490197, nosql=0.0784313725490196, scala=0.0784313725490196, linux=0.06862745098039216, aws=0.06862745098039216}",kaggle
5ad2f67c1603c8c2b311e8c5,"{python=0.7857142857142857, big data=0.7142857142857143, scala=0.7142857142857143, java=0.5714285714285714, agile=0.42857142857142855, sql=0.42857142857142855, kafka=0.35714285714285715, html=0.35714285714285715, linux=0.2857142857142857, azure=0.2857142857142857}",mllib
5ad2f6a71603c8c2b311e8c6,"{css=0.0, stata=0.0, jackrabbit=0.0, theano=0.0, ios=0.0, ajax=0.0, java=0.0, ibm mq=0.0, travis ci=0.0, xml=0.0, c#=0.0}",tika
5ad2f7221603c8c2b311e8c7,"{html=0.40404040404040403, chef=0.12121212121212122, excel=0.06060606060606061, javascript=0.04040404040404041, agile=0.04040404040404041, css=0.03535353535353535, windows=0.03535353535353535, ajax=0.030303030303030304, sql=0.030303030303030304, go=0.025252525252525252}",scoop
5ad2f7881603c8c2b311e8c8,"{xml=0.6792452830188679, java=0.5534591194968553, sql=0.4591194968553459, html=0.42138364779874216, agile=0.36477987421383645, css=0.2830188679245283, oracle=0.2830188679245283, javascript=0.27672955974842767, sql server=0.22641509433962265, j2ee=0.22641509433962265}",xsd
5ad2f7e41603c8c2b311e8c9,"{html=0.3076923076923077, agile=0.19230769230769232, c=0.19230769230769232, go=0.19230769230769232, c#=0.15384615384615385, excel=0.15384615384615385, xml=0.11538461538461539, javascript=0.11538461538461539, oracle=0.11538461538461539, linux=0.11538461538461539, python=0.11538461538461539}",code collaborator
5ad2f84b1603c8c2b311e8ca,"{java=0.7663043478260869, html=0.4673913043478261, xml=0.42391304347826086, javascript=0.375, j2ee=0.358695652173913, oracle=0.3423913043478261, sql=0.33695652173913043, linux=0.30434782608695654, spring=0.28804347826086957, jsp=0.266304347826087}",jdbc
5ad2f8a81603c8c2b311e8cb,"{javascript=0.6111111111111112, html=0.6111111111111112, agile=0.3888888888888889, css=0.3333333333333333, json=0.3333333333333333, rest=0.3333333333333333, ajax=0.2777777777777778, git=0.2777777777777778, react=0.2222222222222222, jquery=0.2222222222222222}",mustache
5ad2f9191603c8c2b311e8cc,"{java=0.39800995024875624, agile=0.39303482587064675, linux=0.39303482587064675, aws=0.31343283582089554, html=0.29850746268656714, python=0.2935323383084577, javascript=0.2835820895522388, jenkins=0.2835820895522388, sql=0.22388059701492538, ansible=0.21393034825870647}",docker
5ad2f9891603c8c2b311e8cd,"{java=0.5507246376811594, websphere=0.33816425120772947, sql=0.30434782608695654, agile=0.28502415458937197, html=0.28019323671497587, oracle=0.2463768115942029, linux=0.2463768115942029, tomcat=0.2463768115942029, j2ee=0.2463768115942029, spring=0.22705314009661837}",jboss
5ad2fa031603c8c2b311e8ce,"{agile=0.3492063492063492, java=0.3333333333333333, html=0.31216931216931215, sql=0.26455026455026454, javascript=0.2328042328042328, xml=0.15873015873015872, j2ee=0.14814814814814814, windows=0.14285714285714285, c++=0.13227513227513227, c#=0.12698412698412698}",uml
5ad2fa7e1603c8c2b311e8cf,"{windows=0.4215686274509804, sql=0.20588235294117646, python=0.18137254901960784, html=0.18137254901960784, unix=0.1715686274509804, dns=0.15196078431372548, java=0.14215686274509803, javascript=0.1323529411764706, ansible=0.12745098039215685, agile=0.11274509803921569}",linux
5ad2faa81603c8c2b311e8d0,"{css=0.0, stata=0.0, jackrabbit=0.0, theano=0.0, ios=0.0, ajax=0.0, java=0.0, ibm mq=0.0, travis ci=0.0, xml=0.0, c#=0.0}",hadooq
5ad2fb2c1603c8c2b311e8d1,"{html=0.5517241379310345, java=0.43349753694581283, javascript=0.41379310344827586, sql=0.3891625615763547, agile=0.3793103448275862, css=0.35467980295566504, xml=0.35467980295566504, rest=0.29064039408866993, c#=0.2413793103448276, jquery=0.22660098522167488}",json
5ad2fb571603c8c2b311e8d2,"{css=0.0, stata=0.0, jackrabbit=0.0, theano=0.0, ios=0.0, ajax=0.0, java=0.0, ibm mq=0.0, travis ci=0.0, xml=0.0, c#=0.0}",iginite
5ad2fbd21603c8c2b311e8d3,"{ip=0.3701923076923077, html=0.1971153846153846, linux=0.14423076923076922, dns=0.14423076923076922, windows=0.13942307692307693, tcp/ip=0.1346153846153846, excel=0.11538461538461539, go=0.10576923076923077, sql=0.10096153846153846, vpn=0.09615384615384616}",sip
5ad2fc561603c8c2b311e8d4,"{linux=0.42718446601941745, python=0.4174757281553398, html=0.3106796116504854, java=0.2912621359223301, unix=0.2621359223300971, windows=0.21844660194174756, sql=0.21844660194174756, ansible=0.16990291262135923, agile=0.1553398058252427, c=0.13592233009708737}",perl
5ad2fcd11603c8c2b311e8d5,"{vpn=0.47058823529411764, ip=0.29411764705882354, linux=0.2647058823529412, dns=0.2647058823529412, html=0.2647058823529412, python=0.20588235294117646, agile=0.17647058823529413, windows=0.17647058823529413, ajax=0.14705882352941177, java=0.14705882352941177}",waf
5ad2fd411603c8c2b311e8d6,"{ruby=0.575, agile=0.425, javascript=0.275, css=0.25, html=0.225, sql=0.225, scrum=0.2, react=0.2, python=0.175, java=0.15}",ruby on rails
5ad2fdc61603c8c2b311e8d7,"{java=0.6862745098039216, agile=0.44607843137254904, html=0.4362745098039216, sql=0.36764705882352944, spring=0.3627450980392157, javascript=0.35294117647058826, git=0.2647058823529412, rest=0.25, jenkins=0.23529411764705882, maven=0.2107843137254902}",junit
5ad2fe361603c8c2b311e8d8,"{html=0.46, css=0.34, javascript=0.24, agile=0.18, jquery=0.14, go=0.12, excel=0.12, react=0.08, bootstrap=0.08, chef=0.08}",adobe creative cloud
5ad2fe891603c8c2b311e8d9,"{python=0.19230769230769232, tensorflow=0.19230769230769232, html=0.19230769230769232, git=0.15384615384615385, spark=0.11538461538461539, c=0.11538461538461539, big data=0.11538461538461539, aws=0.11538461538461539, kafka=0.11538461538461539, hive=0.11538461538461539}",h2o
5ad2fee51603c8c2b311e8da,"{sql=0.8260869565217391, sql server=0.6086956521739131, html=0.30434782608695654, linux=0.2608695652173913, c#=0.21739130434782608, agile=0.21739130434782608, windows=0.21739130434782608, excel=0.21739130434782608, oracle=0.17391304347826086, c++=0.17391304347826086}",odbc
5ad2ff4b1603c8c2b311e8db,"{sql=0.76, agile=0.48, big data=0.44, sql server=0.4, oracle=0.32, python=0.32, excel=0.32, etl=0.28, spark=0.2, microstrategy=0.2}",teradata
5ad2ffc61603c8c2b311e8dc,"{excel=0.14893617021276595, html=0.1276595744680851, javascript=0.10638297872340426, agile=0.0851063829787234, jquery=0.0851063829787234, css=0.0425531914893617, java=0.0425531914893617, c#=0.0425531914893617, oracle=0.0425531914893617, react=0.0425531914893617}",go
5ad300361603c8c2b311e8dd,"{sql=0.15602836879432624, agile=0.1347517730496454, excel=0.1276595744680851, linux=0.12056737588652482, chef=0.11347517730496454, java=0.10638297872340426, javascript=0.09929078014184398, ip=0.0851063829787234, html=0.0851063829787234, css=0.06382978723404255}",windows
5ad300741603c8c2b311e8de,"{excel=0.6666666666666666, html=0.5555555555555556, windows=0.4444444444444444, oracle=0.1111111111111111, bootstrap=0.1111111111111111, jquery=0.1111111111111111, tableau=0.1111111111111111, css=0.0, stata=0.0, jackrabbit=0.0}",prolog
5ad300ef1603c8c2b311e8df,"{windows=0.4362745098039216, ip=0.23529411764705882, linux=0.23039215686274508, dns=0.22058823529411764, tcp/ip=0.22058823529411764, dhcp=0.19117647058823528, html=0.15196078431372548, sql=0.13725490196078433, ios=0.08333333333333333, aws=0.0784313725490196}",vpn
5ad391eb160331106521c19b,"{ios=0.8666666666666667, agile=0.6666666666666666, swift=0.6, objective-c=0.6, java=0.4, junit=0.4, hibernate=0.3333333333333333, jquery=0.3333333333333333, sql=0.3333333333333333, rest=0.3333333333333333}",xctest
5ad39ac616030934c992578a,"{nltk=0.8333333333333334, python=0.8333333333333334, html=0.8333333333333334, tensorflow=0.6666666666666666, css=0.5, javascript=0.5, docker=0.5, agile=0.3333333333333333, pytorch=0.3333333333333333, keras=0.3333333333333333}",spacy
5ad3c53f1603e46bf6430689,"{javascript=0.4627659574468085, agile=0.3829787234042553, ruby on rails=0.3617021276595745, python=0.3404255319148936, html=0.324468085106383, css=0.3191489361702128, java=0.2978723404255319, sql=0.25, react=0.19680851063829788, aws=0.1702127659574468}",ruby
5ad3ce111603be414b16f757,"{ios=1.0, xctest=0.8888888888888888, agile=0.7777777777777778, swift=0.7777777777777778, objective-c=0.7777777777777778, junit=0.6666666666666666, java=0.4444444444444444, c#=0.4444444444444444, hibernate=0.4444444444444444, docker=0.4444444444444444}",xcui
